"8","17"
"8","8"
"8","13"
"8","5"
"8","14"
"8","7"
"8","3"
"9","12"
"9","18"
"9","1"
"9","17"
"9","5"
"9","3"
"9","3"
"9","5"
"9","5"
"9","11"
"9","14"
"9","10"
"9","10"
"9","15"
"9","10"
"9","10"
"9","6"
"9","11"
"9","11"
"9","1"
"10","15"
"10","6"
"10","11"
"10","15"
"10","18"
"10","17"
"10","18"
"10","14"
"10","13"
"10","12"
"10","9"
"10","5"
"10","3"
"10","10"
"10","11"
"10","16"
"10","8"
"10","12"
"10","16"
"10","17"
"11","13"
"11","4"
"11","11"
"11","19"
"11","13"
"11","16"
"11","12"
"11","12"
"11","2"
"11","18"
"11","15"
"11","13"
"11","7"
"11","5"
"11","7"
"11","20"
"11","11"
"11","19"
"11","20"
"11","9"
"12","12"
"12","1"
"12","8"
"12","19"
"12","3"
"12","17"
"12","7"
"12","8"
"12","6"
"12","7"
"12","8"
"12","9"
"12","9"
"12","11"
"12","18"
"12","11"
"12","2"
"12","7"
"12","17"
"12","3"
"13","1"
"13","19"
"13","7"
"13","10"
"13","10"
"13","13"
"13","3"
"13","15"
"13","17"
"13","4"
"13","17"
"13","16"
"13","17"
"13","5"
"13","3"
"13","13"
"13","18"
"13","11"
"13","9"
"13","10"
"14","2"
"14","14"
"14","15"
"14","10"
"14","17"
"14","7"
"14","11"
"14","16"
"14","14"
"14","7"
"14","2"
"14","18"
"14","15"
"14","17"
"14","12"
"14","17"
"14","1"
"14","5"
"14","14"
"14","20"
"15","5"
"15","12"
"15","11"
"15","4"
"15","11"
"15","6"
"15","7"
"15","9"
"15","2"
"15","11"
"15","20"
"15","19"
"15","9"
"15","6"
"15","10"
"15","18"
"15","12"
"15","19"
"15","8"
"15","12"
"16","16"
"16","11"
"16","14"
"16","13"
"16","20"
"16","9"
"16","13"
"16","7"
"16","4"
"16","5"
"16","11"
"16","3"
"16","19"
"16","15"
"16","19"
"16","5"
"16","10"
"16","4"
"16","18"
"16","16"
"17","6"
"17","5"
"17","14"
"17","9"
"17","4"
"17","8"
"17","15"
"17","3"
"17","13"
"17","16"
"17","12"
"17","4"
"17","9"
"17","17"
"17","13"
"17","11"
"17","6"
"17","14"
"17","3"
"17","15"
"18","2"
"18","15"
"18","5"
"18","8"
"18","19"
"18","5"
"18","4"
"18","3"
"18","17"
"18","20"
"18","12"
"18","16"
"18","13"
"18","9"
"18","1"
"18","10"
"18","2"
"18","7"
"18","9"
"18","9"
"19","6"
"19","11"
"19","19"
"19","7"
"19","16"
"19","20"
"19","20"
"19","13"
"19","1"
"19","11"
"19","17"
"19","16"
"19","12"
"19","10"
"19","19"
"19","9"
"19","5"
"19","7"
"19","2"
"19","8"
"20","17"
"20","18"
"20","5"
"20","2"
"20","13"
"20","17"
"20","8"
"20","3"
"20","4"
"20","17"
"20","14"
"20","7"
"20","5"
"20","20"
"20","18"
"20","18"
"20","19"
"20","17"
"20","16"
"20","15"
"21","5"
"21","7"
"21","14"
"21","5"
"21","16"
"21","8"
"21","2"
"21","3"
"21","15"
"21","3"
"21","10"
"21","19"
"21","15"
"21","16"
"21","13"
"21","5"
"21","1"
"21","19"
"21","7"
"21","13"
"22","12"
"22","16"
"22","15"
"22","17"
"22","17"
"22","11"
"22","11"
"22","3"
"22","4"
"22","5"
"22","12"
"22","10"
"22","9"
"22","2"
"22","7"
"22","16"
"22","9"
"22","13"
"22","3"
"22","13"
"23","17"
"23","14"
"23","5"
"23","8"
"23","17"
"23","8"
"23","5"
"23","19"
"23","1"
"23","6"
"23","8"
"23","7"
"23","2"
"23","18"
"23","1"
"23","19"
"23","12"
"23","4"
"23","9"
"23","20"
"24","10"
"24","14"
"24","8"
"24","4"
"24","18"
"24","5"
"24","10"
"24","12"
"24","16"
"24","14"
"24","19"
"24","3"
"24","19"
"24","2"
"24","1"
"24","16"
"24","12"
"24","2"
"24","6"
"24","12"
"25","2"
"25","4"
"25","3"
"25","4"
"25","2"
"25","4"
"25","8"
"25","18"
"25","16"
"25","6"
"25","9"
"25","15"
"25","11"
"25","2"
"25","3"
"25","13"
"25","11"
"25","15"
"25","14"
"25","19"
"26","3"
"26","16"
"26","2"
"26","2"
"26","5"
"26","19"
"26","17"
"26","14"
"26","15"
"26","13"
"26","12"
"26","4"
"26","2"
"26","13"
"26","17"
"26","19"
"26","12"
"26","9"
"26","16"
"26","1"
"27","2"
"27","15"
"27","7"
"27","12"
"27","10"
"27","3"
"27","8"
"27","17"
"27","11"
"27","3"
"27","18"
"27","3"
"27","3"
"27","4"
"27","3"
"27","11"
"27","20"
"27","17"
"27","3"
"27","7"
"28","20"
"28","16"
"28","14"
"28","13"
"28","15"
"28","20"
"28","20"
"28","9"
"28","1"
"28","4"
"28","10"
"28","6"
"28","14"
"28","3"
"28","19"
"28","15"
"28","10"
"28","11"
"28","13"
"28","8"
"29","15"
"29","19"
"29","14"
"29","10"
"29","20"
"29","6"
"29","11"
"29","10"
"29","3"
"29","14"
"29","6"
"29","12"
"29","6"
"29","18"
"29","2"
"29","12"
"29","4"
"29","14"
"29","9"
"29","20"
"30","15"
"30","13"
"30","16"
"30","8"
"30","10"
"30","13"
"30","14"
"30","20"
"30","6"
"30","5"
"30","6"
"30","1"
"30","5"
"30","5"
"30","9"
"30","14"
"30","17"
"30","6"
"30","13"
"30","17"
"31","13"
"31","2"
"31","10"
"31","3"
"31","4"
"31","6"
"31","10"
"31","7"
"31","8"
"31","8"
"31","17"
"31","1"
"31","16"
"31","12"
"31","7"
"31","4"
"31","8"
"31","20"
"31","19"
"31","14"
"32","3"
"32","1"
"32","20"
"32","15"
"32","13"
"32","12"
"32","20"
"32","4"
"32","17"
"32","12"
"32","10"
"32","3"
"32","3"
"32","2"
"32","18"
"32","18"
"32","6"
"32","8"
"32","6"
"32","7"
"33","5"
"33","4"
"33","4"
"33","15"
"33","18"
"33","5"
"33","12"
"33","13"
"33","5"
"33","1"
"33","5"
"33","10"
"33","20"
"33","2"
"33","18"
"33","6"
"33","3"
"33","12"
"33","16"
"33","17"
"34","11"
"34","10"
"34","18"
"34","7"
"34","12"
"34","13"
"34","3"
"34","12"
"34","2"
"34","19"
"34","16"
"34","4"
"34","5"
"34","2"
"34","3"
"34","15"
"34","13"
"34","7"
"34","20"
"34","11"
"35","12"
"35","6"
"35","16"
"35","15"
"35","9"
"35","15"
"35","13"
"35","13"
"35","17"
"35","5"
"35","16"
"35","2"
"35","3"
"35","19"
"35","8"
"35","11"
"35","18"
"35","3"
"35","12"
"35","18"
"36","10"
"36","3"
"36","16"
"36","8"
"36","18"
"36","17"
"36","3"
"36","14"
"36","15"
"36","4"
"36","20"
"36","17"
"36","11"
"36","6"
"36","11"
"36","2"
"36","18"
"36","19"
"36","5"
"36","3"
"37","16"
"37","14"
"37","8"
"37","7"
"37","14"
"37","8"
"37","3"
"37","12"
"37","1"
"37","15"
"37","16"
"37","17"
"37","9"
"37","8"
"37","18"
"37","10"
"37","20"
"37","13"
"37","5"
"37","11"
"38","10"
"38","8"
"38","10"
"38","20"
"38","4"
"38","18"
"38","10"
"38","16"
"38","3"
"38","6"
"38","13"
"38","17"
"38","3"
"38","5"
"38","7"
"38","16"
"38","7"
"38","8"
"38","20"
"38","19"
"39","10"
"39","17"
"39","3"
"39","7"
"39","12"
"39","9"
"39","12"
"39","16"
"39","18"
"39","16"
"39","13"
"39","8"
"39","13"
"39","9"
"39","17"
"39","9"
"39","19"
"39","11"
"39","16"
"39","19"
"40","17"
"40","14"
"40","11"
"40","18"
"40","13"
"40","18"
"40","17"
"40","11"
"40","4"
"40","12"
"40","6"
"40","6"
"40","13"
"40","1"
"40","13"
"40","19"
"40","10"
"40","4"
"40","7"
"40","20"
"41","3"
"41","2"
"41","12"
"41","5"
"41","19"
"41","5"
"41","1"
"41","17"
"41","4"
"41","3"
"41","4"
"41","9"
"41","4"
"41","3"
"41","9"
"41","6"
"41","19"
"41","12"
"41","13"
"41","13"
"42","12"
"42","4"
"42","6"
"42","3"
"42","17"
"42","12"
"42","14"
"42","13"
"42","19"
"42","3"
"42","17"
"42","16"
"42","11"
"42","15"
"42","20"
"42","6"
"42","7"
"42","9"
"42","15"
"42","16"
"43","17"
"43","20"
"43","4"
"43","5"
"43","7"
"43","16"
"43","8"
"43","5"
"43","10"
"43","13"
"43","5"
"43","15"
"43","17"
"43","17"
"43","4"
"43","5"
"43","18"
"43","13"
"43","16"
"43","19"
"44","13"
"44","4"
"44","12"
"44","7"
"44","2"
"44","19"
"44","19"
"44","3"
"44","4"
"44","19"
"44","11"
"44","3"
"44","10"
"44","6"
"44","3"
"44","15"
"44","19"
"44","3"
"44","15"
"44","17"
"45","4"
"45","3"
"45","8"
"45","5"
"45","11"
"45","17"
"45","2"
"45","17"
"45","9"
"45","5"
"45","1"
"45","13"
"45","18"
"45","4"
"45","5"
"45","9"
"45","13"
"45","4"
"45","5"
"45","17"
"46","10"
"46","20"
"46","18"
"46","8"
"46","19"
"46","2"
"46","18"
"46","17"
"46","18"
"46","20"
"46","13"
"46","14"
"46","17"
"46","18"
"46","10"
"46","19"
"46","11"
"46","7"
"46","18"
"46","13"
"47","5"
"47","11"
"47","8"
"47","9"
"47","15"
"47","15"
"47","9"
"47","4"
"47","12"
"47","5"
"47","3"
"47","20"
"47","13"
"47","10"
"47","9"
"47","8"
"47","18"
"47","20"
"47","11"
"47","1"
"48","7"
"48","8"
"48","12"
"48","15"
"48","17"
"48","11"
"48","16"
"48","7"
"48","4"
"48","12"
"48","4"
"48","18"
"48","19"
"48","2"
"48","8"
"48","11"
"48","18"
"48","14"
"48","1"
"48","15"
"49","14"
"49","10"
"49","10"
"49","10"
"49","14"
"49","14"
"49","9"
"49","8"
"49","3"
"49","15"
"49","9"
"49","11"
"49","16"
"49","2"
"49","4"
"49","16"
"49","13"
"49","13"
"49","16"
"49","7"
"50","11"
"50","19"
"50","13"
"50","18"
"50","9"
"50","5"
"50","19"
"50","7"
"50","13"
"50","6"
"50","19"
"50","15"
"50","13"
"50","11"
"50","6"
"50","7"
"50","6"
"50","13"
"50","3"
"50","18"
"51","4"
"51","2"
"51","11"
"51","18"
"51","11"
"51","9"
"51","3"
"51","2"
"51","6"
"51","2"
"51","1"
"51","17"
"51","3"
"51","9"
"51","17"
"51","5"
"51","18"
"51","13"
"51","20"
"51","5"
"52","8"
"52","17"
"52","9"
"52","2"
"52","9"
"52","11"
"52","9"
"52","2"
"52","18"
"52","10"
"52","12"
"52","5"
"52","13"
"52","12"
"52","1"
"52","17"
"52","13"
"52","16"
"52","8"
"52","10"
"53","19"
"53","7"
"53","11"
"53","20"
"53","17"
"53","4"
"53","3"
"53","9"
"53","4"
"53","3"
"53","9"
"53","13"
"53","20"
"53","5"
"53","14"
"53","6"
"53","4"
"53","4"
"53","17"
"53","14"
"54","3"
"54","4"
"54","16"
"54","6"
"54","19"
"54","12"
"54","3"
"54","14"
"54","19"
"54","4"
"54","10"
"54","18"
"54","16"
"54","1"
"54","20"
"54","16"
"54","18"
"54","14"
"54","12"
"54","2"
"55","11"
"55","2"
"55","7"
"55","18"
"55","1"
"55","17"
"55","1"
"55","13"
"55","1"
"55","6"
"55","3"
"55","3"
"55","16"
"55","19"
"55","7"
"55","15"
"55","17"
"55","11"
"55","20"
"55","11"
"56","2"
"56","20"
"56","14"
"56","5"
"56","19"
"56","9"
"56","11"
"56","15"
"56","15"
"56","9"
"56","11"
"56","4"
"56","12"
"56","18"
"56","20"
"56","1"
"56","13"
"56","18"
"56","10"
"56","7"
"57","7"
"57","8"
"57","11"
"57","18"
"57","6"
"57","8"
"57","1"
"57","4"
"57","18"
"57","13"
"57","15"
"57","11"
"57","4"
"57","2"
"57","14"
"57","9"
"57","4"
"57","3"
"57","10"
"57","10"
"58","15"
"58","8"
"58","14"
"58","8"
"58","16"
"58","6"
"58","10"
"58","18"
"58","18"
"58","12"
"58","11"
"58","13"
"58","20"
"58","13"
"58","15"
"58","18"
"58","17"
"58","10"
"58","10"
"58","6"
"59","8"
"59","5"
"59","7"
"59","11"
"59","12"
"59","19"
"59","5"
"59","5"
"59","3"
"59","2"
"59","18"
"59","19"
"59","4"
"59","3"
"59","15"
"59","9"
"59","2"
"59","1"
"59","19"
"59","1"
"60","19"
"60","4"
"60","12"
"60","17"
"60","2"
"60","8"
"60","4"
"60","5"
"60","13"
"60","4"
"60","9"
"60","7"
"60","16"
"60","17"
"60","1"
"60","4"
"60","12"
"60","9"
"60","6"
"60","11"
"61","13"
"61","7"
"61","8"
"61","1"
"61","12"
"61","17"
"61","20"
"61","16"
"61","15"
"61","18"
"61","20"
"61","4"
"61","12"
"61","11"
"61","2"
"61","12"
"61","12"
"61","16"
"61","18"
"61","6"
"62","13"
"62","17"
"62","18"
"62","11"
"62","8"
"62","4"
"62","9"
"62","20"
"62","7"
"62","18"
"62","20"
"62","18"
"62","2"
"62","3"
"62","10"
"62","17"
"62","7"
"62","9"
"62","15"
"62","18"
"63","13"
"63","3"
"63","14"
"63","18"
"63","20"
"63","7"
"63","6"
"63","10"
"63","5"
"63","11"
"63","6"
"63","18"
"63","19"
"63","7"
"63","15"
"63","11"
"63","2"
"63","10"
"63","10"
"63","7"
"64","9"
"64","6"
"64","2"
"64","3"
"64","11"
"64","10"
"64","18"
"64","7"
"64","20"
"64","2"
"64","7"
"64","7"
"64","15"
"64","2"
"64","1"
"64","3"
"64","16"
"64","15"
"64","6"
"64","5"
"65","6"
"65","11"
"65","6"
"65","15"
"65","5"
"65","19"
"65","3"
"65","15"
"65","19"
"65","14"
"65","15"
"65","17"
"65","8"
"65","19"
"65","6"
"65","16"
"65","14"
"65","12"
"65","5"
"65","6"
"66","11"
"66","19"
"66","4"
"66","5"
"66","10"
"66","12"
"66","17"
"66","8"
"66","12"
"66","11"
"66","5"
"66","15"
"66","10"
"66","7"
"66","6"
"66","10"
"66","3"
"66","2"
"66","12"
"66","16"
"67","6"
"67","5"
"67","15"
"67","19"
"67","18"
"67","6"
"67","18"
"67","16"
"67","17"
"67","10"
"67","19"
"67","18"
"67","8"
"67","11"
"67","11"
"67","3"
"67","17"
"67","13"
"67","6"
"67","18"
"68","17"
"68","15"
"68","13"
"68","1"
"68","7"
"68","10"
"68","6"
"68","9"
"68","10"
"68","18"
"68","18"
"68","1"
"68","5"
"68","12"
"68","5"
"68","8"
"68","18"
"68","16"
"68","5"
"68","6"
"69","9"
"69","15"
"69","20"
"69","7"
"69","16"
"69","13"
"69","13"
"69","2"
"69","16"
"69","17"
"69","14"
"69","19"
"69","9"
"69","3"
"69","16"
"69","17"
"69","3"
"69","6"
"69","1"
"69","13"
"70","18"
"70","20"
"70","13"
"70","5"
"70","1"
"70","3"
"70","10"
"70","11"
"70","20"
"70","6"
"70","14"
"70","9"
"70","15"
"70","20"
"70","19"
"70","8"
"70","16"
"70","1"
"70","10"
"70","7"
"71","15"
"71","18"
"71","2"
"71","13"
"71","17"
"71","13"
"71","16"
"71","6"
"71","1"
"71","5"
"71","15"
"71","9"
"71","19"
"71","3"
"71","14"
"71","13"
"71","7"
"71","1"
"71","17"
"71","13"
"72","3"
"72","20"
"72","18"
"72","7"
"72","15"
"72","20"
"72","6"
"72","12"
"72","10"
"72","4"
"72","18"
"72","1"
"72","16"
"72","15"
"72","1"
"72","19"
"72","20"
"72","2"
"72","11"
"72","20"
"73","6"
"73","6"
"73","12"
"73","6"
"73","14"
"73","7"
"73","17"
"73","18"
"73","18"
"73","19"
"73","20"
"73","11"
"73","5"
"73","16"
"73","13"
"73","7"
"73","11"
"73","4"
"73","11"
"73","9"
"74","6"
"74","14"
"74","17"
"74","7"
"74","3"
"74","12"
"74","1"
"74","9"
"74","12"
"74","19"
"74","7"
"74","15"
"74","13"
"74","14"
"74","20"
"74","18"
"74","18"
"74","14"
"74","2"
"74","4"
"75","5"
"75","20"
"75","17"
"75","19"
"75","10"
"75","9"
"75","4"
"75","10"
"75","10"
"75","12"
"75","11"
"75","9"
"75","18"
"75","18"
"75","20"
"75","8"
"75","5"
"75","18"
"75","13"
"75","6"
"76","4"
"76","12"
"76","2"
"76","4"
"76","18"
"76","12"
"76","8"
"76","5"
"76","2"
"76","7"
"76","14"
"76","10"
"76","19"
"76","2"
"76","18"
"76","9"
"76","14"
"76","11"
"76","15"
"76","16"
"77","14"
"77","14"
"77","11"
"77","15"
"77","7"
"77","18"
"77","17"
"77","6"
"77","16"
"77","4"
"77","1"
"77","12"
"77","18"
"77","5"
"77","20"
"77","17"
"77","18"
"77","10"
"77","12"
"77","19"
"78","10"
"78","20"
"78","6"
"78","19"
"78","5"
"78","5"
"78","15"
"78","9"
"78","4"
"78","3"
"78","20"
"78","13"
"78","13"
"78","15"
"78","14"
"78","11"
"78","17"
"78","15"
"78","5"
"78","1"
"79","7"
"79","12"
"79","5"
"79","10"
"79","4"
"79","18"
"79","8"
"79","7"
"79","7"
"79","10"
"79","19"
"79","19"
"79","13"
"79","5"
"79","3"
"79","9"
"79","19"
"79","16"
"79","17"
"79","5"
"80","7"
"80","19"
"80","9"
"80","4"
"80","12"
"80","16"
"80","17"
"80","15"
"80","8"
"80","9"
"80","9"
"80","20"
"80","4"
"80","1"
"80","5"
"80","12"
"80","7"
"80","14"
"80","13"
"80","14"
"81","17"
"81","8"
"81","11"
"81","7"
"81","17"
"81","10"
"81","18"
"81","16"
"81","14"
"81","5"
"81","4"
"81","6"
"81","14"
"81","12"
"81","18"
"81","16"
"81","2"
"81","14"
"81","11"
"81","16"
"82","4"
"82","20"
"82","20"
"82","19"
"82","5"
"82","16"
"82","11"
"82","15"
"82","19"
"82","3"
"82","6"
"82","9"
"82","16"
"82","10"
"82","11"
"82","4"
"82","9"
"82","12"
"82","5"
"82","16"
"83","10"
"83","11"
"83","10"
"83","2"
"83","9"
"83","1"
"83","20"
"83","17"
"83","18"
"83","18"
"83","3"
"83","6"
"83","10"
"83","4"
"83","5"
"83","20"
"83","15"
"83","1"
"83","5"
"83","12"
"84","7"
"84","12"
"84","9"
"84","19"
"84","19"
"84","1"
"84","1"
"84","18"
"84","11"
"84","17"
"84","17"
"84","3"
"84","13"
"84","9"
"84","4"
"84","20"
"84","10"
"84","3"
"84","19"
"84","1"
"85","14"
"85","12"
"85","4"
"85","15"
"85","15"
"85","3"
"85","19"
"85","19"
"85","8"
"85","4"
"85","20"
"85","5"
"85","8"
"85","8"
"85","2"
"85","17"
"85","13"
"85","10"
"85","4"
"85","2"
"86","14"
"86","4"
"86","6"
"86","3"
"86","14"
"86","18"
"86","7"
"86","17"
"86","16"
"86","14"
"86","15"
"86","13"
"86","8"
"86","17"
"86","4"
"86","2"
"86","7"
"86","20"
"86","1"
"86","18"
"87","13"
"87","3"
"87","12"
"87","9"
"87","15"
"87","20"
"87","16"
"87","9"
"87","11"
"87","3"
"87","20"
"87","14"
"87","17"
"87","11"
"87","8"
"87","6"
"87","18"
"87","20"
"87","1"
"87","16"
"88","19"
"88","17"
"88","3"
"88","2"
"88","17"
"88","16"
"88","5"
"88","5"
"88","8"
"88","1"
"88","2"
"88","17"
"88","13"
"88","4"
"88","7"
"88","4"
"88","8"
"88","1"
"88","11"
"88","9"
"89","18"
"89","10"
"89","11"
"89","19"
"89","12"
"89","5"
"89","19"
"89","15"
"89","7"
"89","14"
"89","20"
"89","4"
"89","16"
"89","10"
"89","13"
"89","1"
"89","15"
"89","13"
"89","1"
"89","8"
"90","1"
"90","14"
"90","8"
"90","18"
"90","11"
"90","19"
"90","18"
"90","10"
"90","14"
"90","10"
"90","18"
"90","6"
"90","8"
"90","2"
"90","3"
"90","17"
"90","8"
"90","19"
"90","11"
"90","7"
"91","12"
"91","1"
"91","18"
"91","19"
"91","14"
"91","13"
"91","11"
"91","20"
"91","11"
"91","1"
"91","12"
"91","7"
"91","15"
"91","15"
"91","4"
"91","8"
"91","3"
"91","9"
"91","3"
"91","13"
"92","18"
"92","13"
"92","12"
"92","1"
"92","2"
"92","20"
"92","20"
"92","20"
"92","13"
"92","14"
"92","3"
"92","9"
"92","7"
"92","12"
"92","19"
"92","14"
"92","16"
"92","17"
"92","14"
"92","15"
"93","18"
"93","4"
"93","13"
"93","20"
"93","15"
"93","2"
"93","6"
"93","8"
"93","12"
"93","5"
"93","14"
"93","11"
"93","7"
"93","5"
"93","19"
"93","5"
"93","3"
"93","20"
"93","15"
"93","12"
"94","10"
"94","10"
"94","16"
"94","13"
"94","2"
"94","19"
"94","19"
"94","20"
"94","4"
"94","4"
"94","10"
"94","8"
"94","17"
"94","17"
"94","18"
"94","17"
"94","7"
"94","13"
"94","4"
"94","3"
"95","13"
"95","1"
"95","12"
"95","20"
"95","10"
"95","8"
"95","13"
"95","2"
"95","16"
"95","17"
"95","10"
"95","2"
"95","4"
"95","14"
"95","5"
"95","16"
"95","5"
"95","7"
"95","12"
"95","5"
"96","5"
"96","19"
"96","5"
"96","5"
"96","20"
"96","11"
"96","2"
"96","8"
"96","1"
"96","10"
"96","17"
"96","15"
"96","18"
"96","10"
"96","3"
"96","5"
"96","16"
"96","18"
"96","3"
"96","15"
"97","7"
"97","4"
"97","20"
"97","20"
"97","18"
"97","7"
"97","15"
"97","10"
"97","17"
"97","12"
"97","16"
"97","11"
"97","2"
"97","13"
"97","15"
"97","15"
"97","19"
"97","18"
"97","7"
"97","3"
"98","11"
"98","9"
"98","9"
"98","20"
"98","10"
"98","17"
"98","5"
"98","4"
"98","14"
"98","2"
"98","10"
"98","8"
"98","11"
"98","20"
"98","9"
"98","4"
"98","4"
"98","7"
"98","19"
"98","13"
"99","4"
"99","10"
"99","7"
"99","4"
"99","20"
"99","7"
"99","19"
"99","17"
"99","11"
"99","8"
"99","14"
"99","7"
"99","9"
"99","15"
"99","4"
"99","14"
"99","15"
"99","20"
"99","11"
"99","1"
"100","2"
"100","5"
"100","15"
"100","14"
"100","12"
"100","9"
"100","1"
"100","16"
"100","7"
"100","11"
"100","6"
"100","10"
"100","4"
"100","18"
"100","6"
"100","14"
"100","3"
"100","16"
"100","18"
"100","11"
"101","6"
"101","20"
"101","20"
"101","18"
"101","9"
"101","3"
"101","10"
"101","20"
"101","6"
"101","13"
"101","9"
"101","12"
"101","7"
"101","18"
"101","16"
"101","5"
"101","19"
"101","17"
"101","16"
"101","12"
"102","19"
"102","19"
"102","19"
"102","15"
"102","19"
"102","18"
"102","18"
"102","4"
"102","10"
"102","10"
"102","17"
"102","16"
"102","17"
"102","10"
"102","20"
"102","1"
"102","1"
"102","8"
"102","3"
"102","16"
"103","15"
"103","19"
"103","20"
"103","14"
"103","8"
"103","15"
"103","12"
"103","2"
"103","9"
"103","11"
"103","9"
"103","2"
"103","18"
"103","10"
"103","13"
"103","16"
"103","8"
"103","4"
"103","18"
"103","9"
"104","15"
"104","7"
"104","18"
"104","3"
"104","16"
"104","11"
"104","2"
"104","1"
"104","11"
"104","14"
"104","20"
"104","16"
"104","14"
"104","8"
"104","14"
"104","10"
"104","13"
"104","12"
"104","17"
"104","4"
"105","20"
"105","12"
"105","3"
"105","2"
"105","1"
"105","14"
"105","18"
"105","3"
"105","20"
"105","10"
"105","19"
"105","15"
"105","15"
"105","4"
"105","2"
"105","6"
"105","10"
"105","11"
"105","12"
"105","7"
"106","3"
"106","20"
"106","17"
"106","1"
"106","2"
"106","14"
"106","16"
"106","5"
"106","8"
"106","13"
"106","20"
"106","10"
"106","19"
"106","2"
"106","19"
"106","15"
"106","3"
"106","10"
"106","4"
"106","12"
"107","7"
"107","20"
"107","10"
"107","3"
"107","13"
"107","14"
"107","14"
"107","5"
"107","18"
"107","10"
"107","3"
"107","20"
"107","10"
"107","11"
"107","9"
"107","7"
"107","10"
"107","20"
"107","2"
"107","1"
"108","17"
"108","8"
"108","20"
"108","3"
"108","5"
"108","19"
"108","12"
"108","14"
"108","1"
"108","17"
"108","19"
"108","14"
"108","20"
"108","10"
"108","1"
"108","14"
"108","16"
"108","9"
"108","8"
"108","1"
"109","20"
"109","9"
"109","8"
"109","5"
"109","1"
"109","20"
"109","9"
"109","8"
"109","12"
"109","7"
"109","7"
"109","11"
"109","20"
"109","13"
"109","14"
"109","20"
"109","9"
"109","2"
"109","3"
"109","9"
"110","13"
"110","15"
"110","11"
"110","9"
"110","4"
"110","2"
"110","5"
"110","2"
"110","7"
"110","8"
"110","9"
"110","5"
"110","14"
"110","10"
"110","16"
"110","11"
"110","6"
"110","5"
"110","14"
"110","2"
"111","3"
"111","6"
"111","6"
"111","9"
"111","13"
"111","4"
"111","3"
"111","5"
"111","15"
"111","6"
"111","1"
"111","14"
"111","4"
"111","1"
"111","10"
"111","6"
"111","18"
"111","6"
"111","1"
"111","14"
"112","4"
"112","11"
"112","13"
"112","19"
"112","17"
"112","17"
"112","2"
"112","9"
"112","17"
"112","8"
"112","14"
"112","13"
"112","2"
"112","20"
"112","4"
"112","10"
"112","1"
"112","19"
"112","14"
"112","4"
"113","17"
"113","2"
"113","19"
"113","15"
"113","3"
"113","12"
"113","17"
"113","7"
"113","14"
"113","20"
"113","14"
"113","7"
"113","4"
"113","5"
"113","17"
"113","11"
"113","6"
"113","15"
"113","2"
"113","2"
"114","13"
"114","9"
"114","10"
"114","15"
"114","3"
"114","13"
"114","4"
"114","13"
"114","9"
"114","19"
"114","17"
"114","13"
"114","1"
"114","5"
"114","3"
"114","18"
"114","11"
"114","7"
"114","20"
"114","16"
"115","4"
"115","9"
"115","15"
"115","9"
"115","20"
"115","4"
"115","7"
"115","8"
"115","11"
"115","5"
"115","16"
"115","3"
"115","19"
"115","3"
"115","9"
"115","7"
"115","6"
"115","8"
"115","8"
"115","19"
"116","15"
"116","3"
"116","15"
"116","9"
"116","19"
"116","16"
"116","17"
"116","9"
"116","5"
"116","8"
"116","5"
"116","4"
"116","15"
